cld,dtr,frs,pet,vap,wet,elevation,lumpy
13.8,17.6,1.66,3.1,7,0,154,0
13.9,17,0.92,3.2,7.1,0,151,0
14.7,16.5,0.66,3.3,7,0,157,0
17.3,16,0.74,3.2,6.7,0,161,0
19.2,15.8,1.11,3.1,6.6,0,166,0
22.6,15.6,1.78,2.9,6.2,0,167,0
25.7,15.5,1.42,2.9,6.6,0,167,0
28.8,15.3,1.01,2.7,7.1,0,162,0
30.2,15.1,0.59,2.6,7.8,0,162,0
32.3,14.9,0.59,2.5,8.2,0.69,158,0
32.5,14.9,0.74,2.4,8.6,0.53,162,0
33.3,14.8,1.54,2.3,8.5,0.39,166,0
33.7,14.9,2.04,2.2,8.7,0.31,161,0
33.9,15.2,2.17,2.2,9.3,0.25,158,0
32.6,15.5,2.75,2.1,9.6,0.19,158,0
32.3,15.7,2.31,2.2,10.1,0.25,157,0
30.8,15.7,1.78,2.2,10.3,0.22,154,0
28.7,15.4,1.11,2.3,10.7,0.09,153,0
27.5,15.2,0.92,2.3,11,0.03,153,0
25.9,14.8,0.52,2.3,10.7,0,155,0
23.5,14.5,0.33,2.3,10.9,0.03,152,0
21.2,14.3,0.23,2.3,11.1,0.1,153,0
19.9,14.2,0.11,2.3,11.6,0.21,151,0
18.8,14,0.08,2.2,11.9,0.35,150,0
18.1,13.9,0.01,2.2,12.1,0.45,152,0
17.3,13.7,0.01,2.2,12.2,0.42,149,0
18.8,13.5,0,2.2,12.2,0.52,149,0
20.4,13.1,0,2.2,12.2,0.58,151,0
24.3,13.1,0,2.1,12.8,0.72,151,0
27.7,13.5,0,2,13.4,0.62,148,0
29.3,13.9,0.04,2,13.8,0.74,148,0
30.5,14.2,0.15,2,14,0.66,148,0
31.9,13.8,0,2,14.2,0.86,149,0
33.2,13.8,0,2.1,14.3,0.86,147,0
36.6,13.7,0,2.1,14.6,0.89,150,0
38.5,13.8,0,2,14.6,0.93,147,0
41.3,12.7,0,2.1,14.6,0.97,146,0
43.3,12.1,0,2,13.9,0.68,166,0
44.3,12.1,0.06,1.8,13.4,1.01,169,0
42.1,11.7,0.52,1.8,12.2,1.02,190,0
43.2,11,1.11,1.7,11.5,1.01,178,0
42.8,11.3,0.92,1.7,11.9,0.98,157,0
44,12.1,0.02,1.8,13.6,0.83,152,0
42.3,12.4,0,1.9,14.3,0.64,160,0
39.3,11.5,0.04,1.8,13.3,0.79,177,0
35.5,11.8,4.27,1.7,10.6,0.81,149,0
30.9,12.1,8.79,1.7,9,1.4,175,0
28.3,12.4,8.79,1.7,9.2,2.08,69,0
28.3,11.8,0,2,14.2,2.13,164,0
25.3,11.3,1.31,1.8,12.1,3.58,162,0
23.3,11.4,0.28,1.9,13,3.92,179,0
21.4,11.6,1.42,1.9,11.9,6.66,139,0
12.5,18.2,1.78,3.1,7.3,0,151,0
12.5,17.6,0.74,3.2,7.4,0,146,0
12.5,16.9,0.28,3.3,7.3,0,152,0
12.6,16.2,0.28,3.3,7,0,151,0
14.7,15.7,0.33,3.3,6.6,0,161,0
17.2,15.2,1.01,3.1,5.8,0,168,0
20.1,15.3,1.01,3,6.2,0,168,0
21.7,15.2,0.83,3,6.6,0,166,0
24.5,15,0.66,2.8,7.1,0,170,0
25.4,14.9,0.28,2.7,7.9,0,164,0
26.8,14.9,0.28,2.6,8.4,0.49,158,0
27.5,14.9,0.59,2.5,8.6,0.36,165,0
27.9,14.8,1.31,2.4,8.5,0.22,160,0
26.9,14.9,1.66,2.4,8.8,0.16,167,0
27.1,15.1,1.78,2.3,9.3,0.09,165,0
25.9,15.5,2.04,2.3,9.9,0.09,165,0
26.2,15.9,2.45,2.3,10.1,0.11,159,0
25.2,15.9,2.04,2.3,10.3,0.2,161,0
25.6,15.6,1.21,2.3,10.5,0.1,154,0
24.7,15.3,0.74,2.4,10.8,0.02,155,0
23.9,15,0.66,2.4,10.8,0,155,0
22.3,14.7,0.28,2.4,10.9,0,151,0
21,14.5,0.15,2.4,11.1,0.02,150,0
19.8,14.4,0.15,2.3,11.8,0.09,153,0
18.7,14.3,0.06,2.3,12.1,0.22,150,0
18.7,14.2,0.06,2.3,12.3,0.25,152,0
18.9,14,0.04,2.3,12.4,0.31,151,0
19.5,13.6,0,2.3,12.1,0.4,152,0
20.5,13.2,0,2.3,12.4,0.45,149,0
23.1,13.3,0,2.3,13.1,0.94,150,0
27.7,13.8,0.01,2.1,13.5,0.65,150,0
29.1,14.3,0.04,2.1,14.1,0.75,147,0
30.2,14.9,0.28,2.1,14.3,0.74,147,0
33.9,14.6,0.06,2.1,14.4,0.85,153,0
34.8,13.5,0,2.2,14.6,0.86,149,0
36.8,13.5,0,2.2,14.7,0.86,146,0
40.4,13.4,0,2.1,14.8,0.85,148,0
42,13,0,2.1,14.8,0.83,148,0
43.8,12.4,0,2,14,0.83,147,0
44.5,12.5,0,2,13.7,1,158,0
44.3,11.9,0.08,1.9,12.8,0.91,158,0
44.8,11.1,0.33,1.8,11.9,0.84,118,0
44.6,11.3,0.45,1.8,11.9,1,145,0
44.2,11.4,1.54,1.7,11.4,0.64,191,0
41.9,11.9,0.33,1.8,12.9,0.71,202,0
38.4,11.5,4.64,1.7,10,0.96,216,0
34,11.8,5.23,1.7,10.2,1.09,144,0
29.8,12.1,5.43,1.8,10,1.58,135,0
28.9,12.1,0,2,14.5,1.62,160,0
27.1,11.3,0,2.1,14.7,2.13,154,0
24.6,11.5,0,2,13.9,2.78,151,0
29.1,11.7,0.02,2,13.6,6.67,144,0
29.3,11.6,0,2,14.8,8.16,149,0
11.3,18.2,0.74,3.3,7.8,0,144,0
11.3,17.6,0.39,3.3,7.5,0,150,0
12.5,16.7,0.33,3.3,6.9,0,162,0
12.5,15.8,0.23,3.3,6.6,0,166,0
13.9,14.9,0.83,3.2,5.5,0,165,0
15.7,14.9,0.83,3.2,5.6,0,169,0
16.7,15.2,0.33,3.2,6.7,0,168,0
19.2,15,0.39,3,6.8,0,169,0
19.7,15,0.52,2.9,7.1,0,170,0
20.9,14.9,0.45,2.8,7.5,0,173,0
20.5,14.9,0.23,2.7,8.3,0.27,163,0
21.2,14.9,0.39,2.6,8.6,0.25,165,0
21.7,14.8,1.01,2.6,8.5,0.07,172,0
22.4,14.8,1.21,2.5,8.9,0.06,171,0
22,14.9,1.01,2.5,9.3,0.03,165,0
22.5,15.2,1.42,2.5,9.6,0.02,167,0
21.8,15.6,1.78,2.4,9.9,0.03,164,0
22.3,15.7,1.78,2.4,10,0.08,159,0
21.6,15.5,1.66,2.4,10,0.16,171,0
22.3,15.2,1.21,2.4,10.2,0.06,159,0
22.5,15,0.83,2.4,10.4,0.02,162,0
23.3,14.8,0.66,2.3,10.6,0.01,166,0
22.2,14.6,0.33,2.3,10.9,0.02,164,0
21.2,14.6,0.28,2.3,11.2,0.08,164,0
20.8,14.6,0.39,2.3,11.7,0.08,167,0
20.4,14.6,0.33,2.3,12.1,0.1,162,0
20.7,14.4,0.15,2.3,12.6,0.17,155,0
22.3,14.1,0.08,2.3,12.4,0.26,153,0
23.7,13.8,0.04,2.3,12.9,0.28,155,0
25.7,13.6,0.04,2.2,13.1,0.92,171,0
27.5,14,0.04,2.2,13.7,0.48,157,0
30.7,14.5,0.06,2.2,14.1,0.58,158,0
32.9,14.8,0.11,2.2,14.2,0.58,159,0
31.1,14.3,0,2.3,14.4,0.59,145,0
32.2,13.4,0,2.3,14.8,0.64,146,0
40.5,13.4,0,2.2,14.9,0.67,145,0
40.4,13.4,0,2.2,14.9,0.72,147,0
42.5,13.2,0,2.1,15,0.68,147,0
44,13.1,0,2.1,14.8,0.65,147,0
43.4,13.4,0,2.1,14.7,0.65,147,0
43.7,14,0,2.1,14.7,0.66,147,0
43.9,14,0,2,14.7,0.85,147,0
43.6,13.1,0,2,14.3,0.87,151,0
44.6,12.8,0,1.9,14.6,0.81,145,0
42,12.2,0.04,1.9,13.5,0.86,187,0
36.9,11.8,1.78,1.8,11.4,1.08,207,0
32.3,11.8,2.31,1.9,11.2,1.21,188,0
29.6,12,0,2,13.8,1.3,111,0
27.5,11.8,0,2.1,14.5,1.62,160,0
24.8,11.6,0,2.1,13.5,2.07,158,0
23.9,11.8,0.01,2.1,13.8,2.26,129,0
21.1,12,0,2.1,14.4,5.57,158,0
30.4,12.3,0,2,14.4,10.38,154,0
11.3,16.2,0,3.3,10.2,0,144,0
11.3,17.3,0.28,3.3,9.6,0,147,0
11.3,18.5,0.92,3.3,8.9,0,147,0
11.3,18,0.28,3.4,8.3,0,147,0
11.3,17.6,0.15,3.4,8,0,151,0
11.3,17.1,0.06,3.5,7.4,0,157,0
12.5,15.8,0.19,3.3,6.4,0,162,0
13.8,15,0.74,3.2,5.6,0,179,0
13.8,15,0.74,3.2,5.7,0,165,0
14.1,15.3,0.15,3.2,6.9,0,174,0
15.5,15.2,0.28,3,6.9,0,171,0
16.7,15.2,0.23,3,7.4,0,166,0
16.5,15.2,0.33,2.9,7.8,0.01,165,0
17.4,15.1,0.23,2.8,8.3,0.11,168,0
18.1,15,0.39,2.8,8.6,0.16,169,0
18.6,14.8,0.52,2.7,8.8,0.08,173,0
17.8,14.7,0.45,2.7,9.2,0.02,163,0
18.2,14.6,0.33,2.7,9.7,0,169,0
17.3,14.7,0.23,2.7,10,0,176,0
17.6,15.1,0.59,2.6,10.1,0,174,0
16.9,15.4,1.11,2.5,10.1,0.03,164,0
18,15.3,1.01,2.4,10.3,0.14,176,0
18.4,15.1,0.83,2.4,10.5,0.16,148,0
19.4,14.9,0.52,2.4,10.4,0.1,159,0
20.6,14.7,0.33,2.4,10.6,0.08,167,0
21.9,14.6,0.39,2.4,10.8,0.1,168,0
21.8,14.6,0.23,2.4,11.2,0.08,169,0
22.1,14.8,0.33,2.3,11.8,0.01,154,0
21.9,14.9,0.19,2.3,12.4,0.01,167,0
22.9,14.8,0.39,2.3,12.6,0.77,158,0
24,14.2,0.11,2.2,13,1.05,161,0
25.1,13.7,0.23,2.2,12.7,1.23,169,0
27.6,13.7,0.06,2.3,13.3,0.88,163,0
29.8,14.1,0.04,2.3,13.8,0.32,162,0
33.1,14.5,0,2.3,14.4,0.4,156,0
35.6,14.8,0,2.4,14.5,0.26,150,0
38.3,14.3,0,2.3,14.9,0.17,146,0
34.9,13.5,0,2.4,15,0.28,146,0
34.9,13.8,0,2.3,15.2,0.36,147,0
43.1,13.6,0,2.2,15.2,0.45,145,0
41.5,13.3,0,2.2,15.2,0.55,145,0
35.1,13.3,0,2.2,14.9,0.6,146,0
42.3,13.9,0,2.1,14.8,0.59,147,0
42.8,14.9,0,2.1,14.7,0.64,145,0
43,16.2,0.23,2,14.7,0.71,153,0
42.5,14,0,2,14.3,0.77,157,0
42.2,12.8,0,1.9,13.8,0.77,150,0
39.4,12.1,0.74,1.9,11.9,0.76,198,0
35.2,11.8,1.66,1.9,11.2,0.85,203,0
31.7,12,0.06,2,12.9,0.83,155,0
27.6,11.7,0,2.1,14.5,0.76,147,0
26.7,11.5,0,2.1,14.2,1.03,152,0
23.7,11.8,0,2.1,13.5,1.53,196,0
28,12.1,0,2.1,14.2,1.79,176,0
29.4,12.4,0,2.2,15,1.87,154,0
20.2,12.8,0,2.2,14.3,5.85,153,0
13.8,14.3,0,3.5,11.6,0,144,0
12.5,15.4,0,3.4,11,0,148,0
11.3,16.6,0.02,3.4,10.3,0,147,0
11.3,17.6,0.33,3.4,9.8,0,145,0
11.3,18,0.33,3.5,9.6,0,147,0
10.1,17.9,0.23,3.5,9.1,0,147,0
10.4,17.7,0.01,3.6,8.9,0,145,0
10.6,17.4,0,3.5,8.6,0,149,0
10.9,17,0,3.5,8.2,0,151,0
12.3,16.4,0,3.4,7.7,0,152,0
12.2,16,0,3.4,7.5,0,158,0
13.1,15.8,0,3.3,7.6,0,159,0
12.7,15.8,0,3.3,8,0,158,0
13.4,15.7,0.04,3.2,7.5,0,177,0
13.5,15.6,0.23,3.1,7.6,0,167,0
13.8,15.6,0.28,3,8,0.02,170,0
12.8,15.5,0.23,3,8.5,0.03,169,0
12.9,15.2,0.23,2.9,8.8,0.06,169,0
13.2,14.9,0.23,2.8,9.1,0.07,170,0
13.4,14.6,0.15,2.8,9.6,0.01,165,0
12.6,14.4,0.06,2.8,10,0,167,0
13.2,14.2,0,2.9,10.1,0,169,0
12.7,14.8,0.08,2.7,10.5,0,164,0
13.9,15.2,0.39,2.6,10.6,0.02,169,0
14.4,15.3,0.59,2.5,10.6,0.11,160,0
15.2,15,0.33,2.5,10.7,0.33,168,0
17.6,14.7,0.23,2.5,10.6,0.3,168,0
19.1,14.4,0.33,2.5,10.4,0.28,170,0
21,14.4,0.83,2.4,10.1,0.29,177,0
22.7,14.5,0.52,2.4,10.7,0.09,164,0
23.6,14.7,0.59,2.3,11.5,0.02,175,0
24.6,14.9,0.66,2.3,11.8,0,169,0
25.6,14.6,0.52,2.2,12.3,0.96,171,0
26.8,14,0.33,2.3,12.5,1.22,181,0
27.3,13.6,0.08,2.3,13,0.98,158,0
30.6,13.8,0,2.3,14.1,0.66,148,0
32.4,14.2,0,2.3,15,0.3,157,0
34.3,14.5,0,2.4,15.2,0.22,152,0
37.7,14.6,0,2.4,15.4,0.11,151,0
40.2,14.4,0,2.4,15.4,0.06,148,0
41.6,14.9,0,2.3,15.4,0.05,147,0
43.5,15.2,0,2.3,15.5,0.11,145,0
44.2,14.2,0,2.2,15.5,0.21,147,0
42.7,13.3,0,2.2,15.5,0.34,147,0
40.4,13.3,0,2.2,15.2,0.5,145,0
39,13.8,0,2.2,15.1,0.65,145,0
39.5,14.3,0,2.2,14.9,0.68,147,0
39.7,14.2,0,2.1,14.4,0.77,165,0
40.4,13.4,0,2.1,14,0.86,168,0
39.9,12.2,0.59,1.9,12.1,0,189,0
37.5,11.8,3.22,1.9,10.2,0.82,171,0
33.4,11.8,4.09,1.9,9.7,0.95,198,0
30.2,11.6,0,2.1,13.9,0.84,170,0
26.5,11.4,0,2.2,14.5,0.39,169,0
25.7,11.7,0,2.3,14.8,0.49,158,0
27.2,12.1,0,2.2,14.6,0.54,156,0
29.1,12.3,0,2.2,15,0.82,151,0
29.5,12.8,0,2.2,14.7,1.48,169,0
18.3,13.4,1.21,2.2,12.5,3.98,205,0
12.5,14.2,0,3.6,11.7,0,147,0
11.3,15.6,0,3.6,10.9,0,156,0
11.4,17.1,0.23,3.5,10.3,0,156,0
11.9,17.3,0.02,3.6,10.3,0,144,0
11.3,17.4,0,3.7,9.9,0,144,0
12,17.3,0,3.7,9.6,0,147,0
12.5,17.1,0,3.7,9.1,0,147,0
12.6,16.8,0,3.6,8.6,0,148,0
12.6,16.5,0,3.5,8.3,0,151,0
13.6,16.3,0,3.4,8.3,0,155,0
13.2,16.3,0,3.4,8.3,0,155,0
13.3,16.2,0,3.3,8.2,0,161,0
13.8,16.2,0.01,3.3,7.8,0,163,0
13.4,16.2,0.11,3.2,7.9,0,173,0
11.1,16.1,0.19,3.1,7.9,0,170,0
10.3,15.9,0.19,3.1,8.5,0,173,0
10,15.6,0.15,3,9.1,0.02,171,0
8.9,15.1,0.15,2.9,9.4,0.08,171,0
9.4,14.7,0.06,2.9,9.9,0.03,173,0
10.1,14.4,0.01,2.9,10.3,0.01,154,0
9.8,14.4,0,2.9,10.5,0,169,0
11.1,14.7,0,2.8,10.9,0.01,167,0
11.3,15.3,0.11,2.6,11,0.04,166,0
13,15.2,0.33,2.6,10.8,0.16,176,0
13.7,14.8,0.33,2.6,10.3,0.4,176,0
14.9,14.3,0.11,2.6,10.4,0.68,177,0
17,14,0.06,2.6,10.6,0.65,170,0
19.5,14,0.08,2.5,10.9,0.36,163,0
21.6,14.3,0.23,2.4,11.3,0.15,170,0
24.4,14.5,0.39,2.4,11.4,0.05,174,0
26.4,14.5,1.31,2.3,10.8,0.02,184,0
29.4,14.3,0.92,2.2,11.7,1.27,174,0
29.5,14,0.28,2.3,12.8,1.26,171,0
31,13.5,0,2.3,13.5,1.01,167,0
33.1,13.9,0,2.3,14.9,0.18,159,0
35,14.3,0,2.3,15.7,0.28,156,0
37.8,14.4,0,2.3,15.9,0.13,153,0
39.3,14.2,0,2.4,15.9,0.04,151,0
41,14.1,0,2.4,15.8,0.01,147,0
43.1,15.3,0,2.4,15.7,0.04,147,0
43.4,15.6,0,2.3,15.7,0.02,145,0
42.8,14.3,0,2.2,15.7,0.08,145,0
42.9,13.5,0,2.2,15.6,0,147,0
42.3,13.4,0,2.2,15.4,0,145,0
39.5,13.5,0,2.2,15.3,0,147,0
37.1,13.2,0,2.3,15.1,0,145,0
36.6,13.1,0,2.3,14.8,0,152,0
36.1,12.4,0,2.3,14.5,0,160,0
35.3,12,0,2.2,12.8,0,173,0
34.9,11.7,3.06,1.9,10,0.9,196,0
31.3,11.8,3.39,2,9.9,1.03,171,0
28.5,11.4,0,2.3,14.5,0.76,176,0
25.6,11.6,0,2.3,14.3,0.28,178,0
23.5,11.8,0,2.4,14.7,0.17,156,0
26.4,12.2,0,2.4,15.3,0.18,168,0
27.3,12.5,0,2.3,14.6,0.46,156,0
29.7,12.9,0,2.3,13.8,0.96,202,0
19.1,13.5,3.39,2.2,10.5,3.11,139,0
13.4,16.8,0,3.7,10.6,0,151,0
14,16.9,0,3.7,10,0,155,0
14.4,16.8,0,3.6,9.8,0,149,0
14.5,16.6,0,3.6,9.5,0,147,0
14.4,16.6,0,3.5,9.2,0,146,0
14.1,16.6,0,3.5,9.1,0,149,0
14.7,16.6,0,3.4,9,0,160,0
14.3,16.7,0,3.4,8.5,0,165,0
12.9,16.7,0.01,3.2,8.2,0,175,0
13,16.7,0.06,3.3,8.2,0,171,0
11.9,16.7,0.11,3.2,8.3,0,173,0
9,16.5,0.06,3.2,8.8,0,173,0
7.9,16,0,3.1,9.6,0.01,163,0
7.8,15.4,0,3.1,10.1,0.06,161,0
8.4,14.8,0,3,10.5,0.08,162,0
8,14.5,0,3,10.9,0.04,166,0
9,14.4,0,2.9,10.9,0.04,171,0
10.3,14.6,0,2.8,11.1,0.06,178,0
10.4,15,0.01,2.7,11.2,0.12,175,0
10.8,15,0.01,2.7,11.3,0.27,175,0
12.6,14.6,0.04,2.7,10.7,0.57,183,0
14.2,14.1,0.15,2.6,10.1,0.97,186,0
16.7,13.6,0,2.6,10.6,0.92,195,0
19.5,13.8,0,2.6,11.2,0.49,177,0
21.7,14.1,0,2.6,11.7,0.26,167,0
23.6,14.4,0.19,2.5,11.7,0.15,139,0
26.6,14.5,0.08,2.5,12.4,0.1,171,0
31,14.4,0.04,2.4,13.1,1.06,157,0
31.4,14.2,0,2.4,13.9,0.84,166,0
32.4,14,0,2.3,14.3,0.19,168,0
34.8,14.3,0,2.3,15.6,0.32,155,0
36.5,14.5,0,2.4,16.5,0.24,156,0
37.7,14.1,0,2.4,16.5,0.09,152,0
39.8,13.7,0,2.4,16.4,0.02,148,0
40.5,13.3,0,2.4,16.3,0,145,0
42.7,13.5,0,2.4,16,0,145,0
42.3,13.9,0,2.3,15.9,0.04,145,0
41.9,13.5,0,2.3,16,0.01,145,0
42.4,13.4,0,2.3,15.8,0,145,0
41.1,13.6,0,2.3,15.6,0,145,0
37.4,12.5,0,2.3,15.5,0,145,0
34.2,12,0,2.4,15.3,0,144,0
32.4,11.3,0,2.4,14.9,0,147,0
31.9,11.6,0,2.3,13.3,0,162,0
31.5,11.7,2.04,2.1,10.6,1.16,210,0
28.8,11.4,0.83,2.1,11.3,0.89,153,0
25.4,11.6,0,2.3,14.3,0.74,193,0
24.6,11.7,0,2.4,14.8,0.8,151,0
22.5,12,0,2.5,15.2,0.21,151,0
25.8,12.3,0,2.4,15.6,0.1,158,0
27.3,12.7,0,2.3,13.4,0.37,158,0
28.2,13.1,0.66,2.2,12,1.21,190,0
30.3,13.5,1.54,2.2,11.1,2.21,132,0
13.9,12.2,0,3.8,13,0,147,0
16.7,15.1,0,3.8,13.1,0,153,0
15.7,15.4,0,3.9,11.6,0,157,0
16.6,16.3,0,3.9,11.1,0,158,0
15.9,16.4,0,3.8,10.6,0,154,0
16.3,16.3,0,3.7,10.7,0,148,0
15.9,16.8,0,3.5,10.2,0,147,0
16.2,17,0,3.4,9.8,0,153,0
14.3,17.1,0,3.4,9.3,0,166,0
13.6,17.2,0,3.4,9.3,0,154,0
12.4,17.3,0,3.3,9.5,0,156,0
11.7,17.3,0,3.3,9.7,0,156,0
10.3,17.1,0,3.3,10.2,0,161,0
7.6,16.6,0,3.2,10.5,0.02,162,0
7,15.7,0,3.2,10.7,0.08,168,0
7.6,15,0,3.1,10.5,0.13,176,0
8.8,14.5,0,3,10.6,0.08,185,0
9.9,14.3,0.08,2.9,10.3,0.05,164,0
10.9,14.5,0,2.9,10.9,0.05,169,0
10.7,14.7,0,2.9,11.7,0.09,167,0
10.6,14.8,0,2.9,12,0.18,182,0
11,14.5,0,2.8,11.1,0.38,170,0
12.8,14.2,0,2.8,11.2,0.62,152,0
15.6,13.9,0,2.8,12,0.95,160,0
18.3,13.9,0,2.7,12.3,0.71,161,0
20.4,14.1,0,2.7,12.7,0.43,162,0
22.5,14.3,0,2.6,13.1,0.31,161,0
28.2,14.4,0,2.5,13.6,0.85,161,0
30.7,14.4,0,2.5,14.4,0.59,158,0
33,14.3,0,2.5,15.1,0.23,157,0
34.1,14.2,0,2.4,15,0.37,177,0
36,14.2,0,2.4,15.7,0.29,173,0
36.5,14.1,0,2.4,16.3,0.26,164,0
37.5,13.8,0,2.4,17,0.09,147,0
39.3,13,0,2.4,16.9,0.02,146,0
39.8,11.9,0,2.4,16.7,0,145,0
40.3,11.5,0,2.4,16.4,0,145,0
40.2,12,0,2.4,16.3,0,147,0
41.6,12.3,0,2.4,16.3,0.05,144,0
41.3,12.6,0,2.4,16.1,0,147,0
41.6,12.8,0,2.3,15.7,0,147,0
39.5,12.5,0,2.4,15.7,0,147,0
30.5,11.3,0,2.5,15.3,0,149,0
28.4,11.4,0,2.4,13.9,1.23,158,0
26.5,11.7,1.42,2.2,11,1.49,204,0
26.3,11.6,0.11,2.3,12.1,0.83,134,0
23.9,11.7,0,2.4,14.2,0.78,187,0
23.9,11.9,0,2.5,15.2,0,153,0
22.2,12.2,0,2.5,15.3,0.81,157,0
23.5,12.6,0,2.5,15.9,0.19,153,0
27.1,12.9,0,2.5,14.9,0.24,155,0
28.2,13.1,0,2.4,13.4,0.74,184,0
30.4,13.5,0.06,2.3,12.9,1.82,155,0
16.1,13.5,0,4,13,0,149,0
17.4,14.7,0,4,12.5,0,146,0
18.4,15.5,0,4,12,0,154,0
17.7,15.8,0,3.9,11.6,0,154,0
18,15.9,0,3.7,11.6,0,150,0
17.9,16.5,0,3.6,11.5,0,147,0
17.5,16.9,0,3.6,11,0,155,0
17.6,17.3,0,3.4,10,0,167,0
15.4,17.5,0,3.4,9.4,0,189,0
14.6,17.6,0,3.3,9.7,0,138,0
12.9,17.6,0,3.4,9.6,0,177,0
12.8,17.6,0,3.4,9.9,0,169,0
10.8,17.6,0,3.3,10.3,0,162,0
9.8,16.8,0,3.3,10.6,0.03,169,0
9.3,15.8,0,3.2,10.4,0.03,162,0
9.7,15.1,0,3.1,10.6,0.05,181,0
11,14.7,0,3.1,11.1,0.02,175,0
12.1,14.8,0,3.1,12.2,0.01,163,0
11.8,14.9,0,3.1,12.6,0.01,167,0
11.3,14.9,0,3.1,12.7,0.02,160,0
10.7,14.8,0,3,12.7,0.08,161,0
12,14.6,0,3,11.8,0.22,176,0
13.4,14.3,0,3,12.2,0.42,161,0
15.8,14.1,0,3,12.5,0.62,162,0
18.5,14.1,0,2.9,12.8,0.61,159,0
20.4,14.2,0,2.9,13.2,0.65,157,0
22.5,14.3,0,2.8,13.9,0.63,156,0
25.6,14.4,0,2.7,14.3,0.38,157,0
29.5,14.3,0,2.7,15.1,0.31,161,0
33.4,14.2,0,2.6,15.1,0.19,159,0
34.5,14,0,2.6,15.2,0.15,161,0
36.5,13.9,0,2.5,16,0.11,164,0
36.9,13.6,0,2.4,15.5,0.14,192,0
37,13.2,0,2.5,17.3,0.13,146,0
37.6,12.1,0,2.5,17.4,0.05,145,0
39.3,10.5,0,2.5,17,0.02,147,0
39.8,9.8,0,2.5,16.9,0.01,147,0
39.2,10.6,0,2.5,16.6,0.01,145,0
40.1,11.2,0,2.5,16.3,0.09,145,0
30.9,11.4,0,2.5,15.7,0,149,0
27.4,11.5,0,2.5,15.3,0,135,0
24.2,11.8,0,2.4,12.8,1.48,176,0
24.4,12,1.11,2.3,11.2,1.46,159,0
22.9,12,0,2.5,14.1,0.85,177,0
23.5,12.1,0,2.6,15.9,0,165,0
23,12.4,0,2.6,15.7,0.71,150,0
24.3,12.6,0,2.6,15.8,0.73,161,0
24.7,12.6,0,2.5,14.8,1.07,163,0
28,12.6,0,2.3,12.6,1.27,195,0
30.3,13.1,0.04,2.3,12.2,2.77,178,0
19,14.2,0,4.1,13.5,0,150,0
19.8,14.9,0,4,12.4,0,167,0
20.3,15.2,0,3.9,12.5,0,163,0
19.2,15.4,0,3.7,12.6,0,148,0
19,16.5,0,3.7,12.7,0,145,0
18.6,17,0,3.6,12.1,0,150,0
17.4,17.4,0,3.5,11.1,0,149,0
16.5,17.8,0,3.4,10.5,0,181,0
14.3,17.9,0,3.4,10.9,0,156,0
13.8,17.7,0,3.4,10.5,0,157,0
12.5,17.5,0,3.4,10.3,0,146,0
12.5,17.2,0,3.3,10.9,0.01,162,0
12.1,16.6,0,3.2,10.7,0,168,0
10.5,15.7,0,3.3,11,0,141,0
10.9,14.9,0,3.3,11.7,0.01,165,0
12.1,14.9,0,3.3,12.4,0.01,169,0
13.4,15.2,0,3.2,13.2,0,169,0
14.3,15.3,0,3.2,14,0,161,0
13.8,15.1,0,3.1,13.7,0.01,162,0
13,14.9,0,3.2,13.3,0.04,164,0
12.8,14.8,0,3.1,12.7,0.15,150,0
13.7,14.5,0,3.1,12.6,0.26,162,0
15.4,14.3,0,3.1,12.4,0.32,164,0
17.5,14.3,0,3,12.8,0.31,168,0
20.5,14.3,0,2.9,13.4,0.36,164,0
22.5,14.3,0,2.9,14.2,0.44,158,0
25.3,14.2,0,2.8,15.2,0.32,153,0
29.2,14.1,0,2.8,15.5,0.17,171,0
33.4,13.9,0,2.7,16,0.08,155,0
34.5,13.7,0,2.7,16.5,0.03,153,0
36.5,13.5,0,2.6,16.4,0.03,142,0
36.9,13.2,0,2.7,17.4,0.03,168,0
37.1,12.6,0,2.7,17.7,0.06,145,0
29.7,11.6,0,2.6,16.4,0,154,0
26.5,11.9,0,2.6,15.9,1.45,159,0
23.7,12.2,0,2.5,14.5,1.23,170,0
23.3,12.4,0.92,2.3,11.5,1.57,193,0
23.8,12.3,0,2.5,14,0.92,174,0
23.5,12.3,0,2.6,16.3,0,161,0
22.9,12.5,0,2.6,15.9,0,168,0
24.2,12.6,0,2.6,16.1,0.62,155,0
24.8,12.7,0,2.5,14.7,0.82,183,0
27.1,12.6,0.08,2.4,11.3,2.99,142,0
29.5,12.7,0.28,2.3,11,3.84,183,0
20.7,14.2,0,4,14.2,0,145,0
19.3,16.7,0,3.6,12.6,0,156,0
19.6,17.5,0,3.4,10.7,0,164,0
17.5,18.1,0,3.4,9.9,0,173,0
15.5,18.1,0,3.4,10.7,0,159,0
13.7,17.5,0,3.5,11,0,161,0
13.6,17.1,0,3.4,10.8,0,163,0
12.5,16.8,0,3.4,10.9,0.01,167,0
12.6,16.3,0,3.3,11.5,0,161,0
12.6,15.6,0,3.3,12,0,164,0
11.8,14.8,0,3.4,12.5,0,162,0
12.9,14.9,0,3.4,13.3,0.01,161,0
14.2,15.2,0,3.4,13.9,0,158,0
15.2,15.4,0,3.3,14.2,0,160,0
14.7,15.2,0,3.2,14.2,0.01,158,0
14,15,0,3.2,13.7,0.04,167,0
