cld,dtr,frs,pet,vap,wet,elevation,lumpy
71.1,8.3,12.33,0.9,6.9,11.11,170,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
71.8,7,13.65,0.8,6.4,9.73,147,1
71.8,7,13.65,0.8,6.4,9.73,147,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
71.8,7,13.65,0.8,6.4,9.73,147,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
82,6,26.09,0.7,3.8,10.45,151,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
78,5.9,26.58,0.9,3.1,10.44,152,1
78,5.9,26.58,0.9,3.1,10.44,152,1
78,5.9,26.58,0.9,3.1,10.44,152,1
78,5.9,26.58,0.9,3.1,10.44,152,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
78,7.3,23.68,0.8,4.8,11.21,191,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
73.6,7.7,14.72,0.8,6.5,10.6,150,1
82,6,26.09,0.7,3.8,10.45,151,1
81,6.6,24.49,0.8,4.4,10.8,131,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
72.5,7.5,23.8,0.8,4.7,11.5,181,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
79.1,7.1,24.03,0.8,4.7,11.17,158,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
82,6,26.09,0.7,3.8,10.45,151,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
82,6,26.09,0.7,3.8,10.45,151,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
71.9,8.4,8.31,1.1,7.5,10.82,155,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
81,6.6,24.49,0.8,4.4,10.8,131,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
71.1,8.3,12.33,0.9,6.9,11.11,170,1
58.6,8.9,2.6,1.9,9.2,14.12,215,0
65.5,7.8,1.66,1.8,9.2,12.31,181,0
66.5,6.6,2.31,1.7,8.6,6.13,151,0
74,5.4,6.71,1.6,6.6,9.06,163,0
76.6,4.7,4.45,1.6,7,9.03,174,0
79.4,4.7,3.91,1.5,7.3,9.05,195,0
81.8,4.4,3.56,1.5,7.5,8.62,174,0
86.3,3.4,1.91,1.4,8.1,8.27,156,0
85.9,3.4,2.75,1.5,7.4,8.11,175,0
88.5,3.8,1.66,1.5,7.8,8.15,169,0
90.3,4,1.31,1.5,7.9,7.9,168,0
90.6,3.8,0.83,1.5,8.3,9.06,165,0
83.7,3.9,1.91,1.4,7.9,9.49,155,0
85,4,2.6,1.4,7.7,8.62,155,0
81.5,3.8,3.06,1.5,7.3,8.5,150,0
56.1,7.8,0.74,1.8,10.4,16.14,195,0
62.7,6.8,1.11,1.8,9.5,13.37,180,0
72.2,4.9,0,1.8,10.2,10.19,178,0
78.3,3.9,0,1.9,10.2,9.98,160,0
79,3.7,0,1.8,9.3,8.88,154,0
81.4,3.8,0,1.7,9.4,8.86,137,0
84.8,3.7,0.01,1.6,9.5,8.37,162,0
86.3,3.6,0.74,1.5,8.7,8.57,173,0
87.8,3.7,0.52,1.5,8.9,8.08,169,0
88.6,3.8,0.52,1.5,8.9,8.3,175,0
89.1,3.9,0.39,1.5,8.9,8.06,170,0
87.1,3.9,0.45,1.5,8.9,8.77,147,0
88.9,4.4,1.66,1.4,8.5,2.6,159,0
86.2,4.5,1.78,1.4,8.5,7.62,148,0
82.2,4.3,2.04,1.5,8.3,7.04,152,0
58.7,7.6,0,1.9,12.1,17.87,147,0
64.1,6.5,0,2,12.1,14.75,150,0
71.1,5,0,1.9,11.3,12.4,183,0
78.8,4.1,0,2,10.2,11.15,149,0
77.9,3.7,0,2,11.8,9.27,161,0
81.4,3.6,0,1.8,11.6,8.34,142,0
84.8,3.2,0,1.7,10.8,8.66,162,0
86.3,3.3,0,1.6,9.9,8.61,160,0
87.8,3.6,0.28,1.5,9.1,8.62,163,0
87.2,4.3,0.23,1.5,9.6,8.17,140,0
86.4,4,0.15,1.5,9.7,7.82,157,0
85.2,4.2,0.39,1.5,9.5,8.41,177,0
86.7,4.2,1.31,1.4,9.1,8.16,151,0
84.6,4.4,1.54,1.4,9,6.53,153,0
82.3,4.4,1.78,1.4,8.8,5.68,149,0
62.3,6.8,0,2,12.3,14.82,154,0
73.5,5.6,0,2,11.9,13.14,138,0
77.4,4.6,0,2,11.1,11.63,162,0
76.3,3.9,0,2,9.2,12.64,195,0
79.7,3.4,0,1.9,11.7,9.39,143,0
83.4,3,0,1.8,11.9,8.89,147,0
86.1,3,0,1.7,11.1,8.78,148,0
86.2,3.3,0,1.6,10.1,8.51,152,0
86.3,3.8,0.06,1.6,9.9,7.56,168,0
82.5,4.2,0.23,1.6,9.8,6.98,183,0
85.6,4.1,0.45,1.5,9.5,7.53,103,0
85.6,4.1,0.59,1.4,9.8,7.18,141,0
84.9,4.9,0.52,1.4,10.3,6.63,144,0
83.6,5,0.59,1.5,10.1,4.96,144,0
66.9,6.5,0,2.1,12.7,12.45,133,0
72.6,5.6,0,2,12.3,10.91,164,0
73.7,4.2,0,2,10.9,12.64,156,0
77.9,3.7,0,2,11.2,11.21,182,0
82,2.8,0,1.9,12.2,9.4,152,0
82.7,2.5,0,1.8,11.9,9.17,147,0
85.9,2.8,0,1.7,11.4,7.06,154,0
81.6,3.4,0,1.6,10.9,6.46,149,0
81.6,3.8,0,1.6,10.5,7.51,150,0
72,4.2,0,2,11.1,12.32,122,0
73,3.5,0,2,11.3,10.27,159,0
78.8,2.6,0,1.8,11.9,9.14,145,0
82.7,2.8,0,1.7,11.8,6.15,145,0
79,3.3,0,1.8,11.9,6.09,147,0
65,4.7,0,2.2,12.5,13.18,176,0
67.8,4.5,0,2.1,12.2,9.91,169,0
71.7,3.8,0,2,12.5,8.29,144,0
77,3.9,0,1.9,12.5,5.4,147,0
61.4,6.8,0,2.2,12.6,11.12,198,0
62,6.1,0,2.2,13.1,8.44,156,0
65.8,5.1,0,2.2,13.4,7.27,145,0
51.8,8.4,0,2.2,12.9,10.16,165,0
55.8,7.9,0,2.3,13.3,8.74,168,0
56.4,7.4,0,2.3,13.8,6.96,167,0
59.8,6.5,0,2.3,13.9,5.26,148,0
72.7,5.4,0,2,13.7,5.31,147,0
73.5,5.9,0,1.9,12.7,7.01,170,0
51.6,8.6,0,2.5,13.7,5.43,145,0
71.5,5.5,0,2.1,13.8,5.71,165,0
72,5.7,0,2,13.1,7.67,163,0
48.3,9,0,2.6,14,3.4,156,0
43.2,10,0,2.6,14.2,2.6,123,0
48.1,8.5,0,2.6,14,2.16,161,0
45.8,9,0,2.6,14.2,1.47,180,0
48.6,6.9,0,2.6,15.3,1.64,145,0
47.2,7.5,0,2.5,15,1.56,126,0
50.4,4.7,0,2.4,16.7,2.08,145,0
48.8,6.9,0,2.4,15.2,2.41,161,0
53.1,5.4,0,2.4,16.4,3.23,178,0
49.4,8.4,0,2.4,14.8,2.63,160,0
51.1,6.7,0,2.4,16.1,3.72,183,0
53.1,5,0,2.6,17.8,3.55,130,0
49.1,7.6,0,2.4,16,3.5,190,0
51.9,6,0,2.4,17.6,4.34,180,0
54.2,4.6,0,2.6,19,4.77,151,0
48.1,7.8,0,2.5,17.1,3.02,170,0
51.1,6.8,0,2.4,16.9,4.44,181,0
52.8,5.2,0,2.6,18.4,4.71,159,0
48.3,8,0,2.7,18.4,2.84,164,0
50.2,7,0,2.5,17.9,4.34,182,0
53,5.4,0,2.6,19,4.66,143,0
47.2,7.8,0,2.9,20.3,2.99,159,0
49.2,6.6,0,2.7,19.9,3.95,160,0
51.2,5.6,0,2.6,20,4.7,160,0
48.2,7.8,0,3.1,21.5,2.86,158,0
51.1,7,0,2.8,20.4,4.64,178,0
51.8,5.7,0,2.8,20.9,4.8,140,0
53.7,4.7,0,2.9,21.2,4.8,147,0
50.3,8,0,3.1,21.2,3.99,168,0
51.6,7.1,0,2.8,20.8,5,169,0
53.2,6.3,0,2.7,20.8,5.6,180,0
54.8,5.2,0,2.9,21.3,5.6,100,0
51.1,9.1,0,3.2,21.3,4.02,180,0
52.4,8.3,0,2.9,20.7,5.1,188,0
53.7,7.7,0,2.7,20,5.9,170,0
55,7,0,2.6,19.7,6.7,161,0
53,9.5,0,3.5,23.1,3.59,145,0
54.5,8.6,0,3.3,22.4,4.2,164,0
55.7,8.1,0,3,20.9,5.9,180,0
57,7.5,0,2.7,20.1,6.7,165,0
56.8,6.5,0,2.8,21.3,6.8,116,0
53.8,9.7,0,3.7,24,3.8,145,0
56.8,9.4,0,3.5,23.4,4.4,148,0
60.4,8,0,3.3,23,5.2,147,0
59.4,7.3,0,3,21.8,6.3,156,0
59.1,6.3,0,3.1,22.7,6.8,140,0
59.8,5.7,0,3,23.1,6.9,140,0
50,8.7,0,3.8,25.3,3.94,145,0
54.3,8.9,0,3.7,24.8,4.4,147,0
58.9,9.1,0,3.6,24.2,5,145,0
62,8.8,0,3.5,23.7,5.6,145,0
62,6.7,0,3.3,23.4,6.2,160,0
62.7,5.9,0,3.2,23.7,6.9,143,0
52.7,8,0,3.7,25.7,5.25,145,0
54.6,8,0,3.7,25.4,5.59,147,0
58,7.9,0,3.6,25.1,6,145,0
61.3,7.8,0,3.6,24.6,6.3,147,0
55.3,7.5,0,3.7,25.6,7.2,145,0
61.1,7.4,0,3.6,25.3,7.4,145,0
64.2,6.8,0,3.5,25,7.9,147,0
58.4,7.1,0,3.7,25.9,8.6,147,0
63.8,6.8,0,3.5,25.8,9,144,0
76,7.3,22.97,0.6,5.6,8.09,170,0
78.1,7,20.27,0.6,6.1,8.99,150,0
78,7.2,18.71,0.7,6.4,9.74,153,0
72.9,6.7,18.19,0.7,6.3,10.47,154,0
74.7,6.8,18.98,0.7,6.2,11.14,148,0
75.1,6.8,18.19,0.7,6.2,14.53,206,0
75.2,6.1,24.49,0.7,4.6,14.86,198,0
76.4,6.1,24.26,0.7,4.7,15.35,188,0
76.4,5.7,23.56,0.7,4.7,15.22,150,0
75,5.6,22.01,0.9,4.6,15.41,190,0
76.2,5.2,9.77,1.1,6.2,15.84,137,0
68.3,6.9,9.03,1.2,6,11.2,153,0
65.2,9.3,29.37,0.6,3.3,8.7,112,0
66.4,9.8,30.78,0.5,2.7,8.37,149,0
68.9,9.6,30.84,0.4,2.8,8.85,197,0
72.3,9.9,30.93,0.4,2.6,9.31,210,0
74.7,8.9,29.49,0.4,3.6,9.07,181,0
75.9,7.7,25.36,0.6,4.8,8.09,148,0
72.7,6.9,22.25,0.8,5.2,8.97,161,0
74.9,6.9,18.19,0.7,6.4,9.76,160,0
78.4,6.8,18.19,0.7,6.4,11.23,153,0
73.9,7.5,17.13,0.7,6.8,12.59,151,0
72.7,6.9,15.26,0.8,7,13.2,158,0
74.5,6.4,12.6,0.9,7.2,13.43,153,0
75.4,6.1,9.77,0.9,7.6,14.43,153,0
75.4,6.3,13.12,0.8,6.3,14.41,177,0
69.7,5.6,21.02,0.6,5.4,13.1,160,0
72.3,6.3,24.26,0.6,4.9,13.48,143,0
74.8,6.2,25.15,0.6,4.5,13.84,148,0
76.1,6,25.88,0.6,4.1,14.46,185,0
74.9,5.6,25.15,0.6,4.2,15.24,195,0
74.4,5.9,24.15,0.7,4.4,15.38,209,0
74.3,6,19.75,0.8,5.1,15.1,159,0
74.2,6.1,19.5,0.8,5.1,15.05,173,0
75.3,6.1,11.81,1,5.9,14.44,161,0
73.7,6.2,5.85,1.1,6.9,14.11,147,0
62.8,7.5,20.27,0.8,4.9,9.77,190,0
62.4,8.3,27.5,0.6,3.6,8.27,124,0
60.7,9.9,30.73,0.5,2.6,8.28,202,0
61.6,10.3,31,0.4,2.1,8.81,152,0
65.3,10.1,31,0.4,2.2,8.96,200,0
67.4,9.8,31,0.5,1.7,9.3,203,0
74.8,9.5,30.52,0.4,3.2,9.2,197,0
76,8.2,26.87,0.5,4.4,8.08,155,0
71,6.8,14.99,0.8,6.8,10.88,169,0
73.4,7.2,18.19,0.8,6.4,12.05,166,0
75.3,6.9,15.26,0.9,6.7,13.13,152,0
77.5,7.2,13.39,0.9,6.7,14.02,138,0
76.5,7.2,20.52,0.7,5.6,13.88,160,0
74.6,7.7,22.97,0.7,5.4,13.86,187,0
72.9,7.1,25.57,0.7,4.3,12.89,187,0
71.6,6.7,25.04,0.6,4.5,12.77,174,0
73.4,6.8,26.58,0.6,3.9,13.13,161,0
74.5,6.6,26.96,0.6,3.8,13.74,176,0
74.3,6.1,25.99,0.6,4.1,14.25,134,0
74.3,6,25.04,0.6,4.3,14.91,157,0
74.3,6.5,23.21,0.6,4.9,15.18,137,0
74.2,6.7,24.26,0.7,4.5,15.71,183,0
74,6.8,23.56,0.7,4.6,15.39,176,0
75.1,6.9,23.68,0.8,4.4,15.39,130,0
74.8,7.3,23.68,0.8,4.4,13.55,181,0
73.3,8.1,24.82,0.8,4.3,13.37,159,0
72.8,8.7,25.36,0.7,4.2,13.14,199,0
71,7.9,26.39,0.7,3.7,12.96,192,0
69.4,7.9,25.47,0.7,4,12.55,186,0
66.6,8.2,25.99,0.7,3.8,11.2,200,0
63.6,9,26.58,0.7,3.8,10.22,218,0
62,8.8,27.67,0.6,3.7,10.6,162,0
60.9,9,30.25,0.7,2.2,9.91,225,0
60.5,8.9,30.62,0.8,1.7,8.73,110,0
60.1,8.9,29.18,0.7,2.8,7.67,207,0
59.7,9.6,30.45,0.5,2.8,7.77,175,0
59.4,10.1,31,0.4,2.5,8.81,221,0
61.6,9.4,30.98,0.4,2.7,9.03,194,0
71.3,9.9,30.95,0.3,3.1,9.51,176,0
67.4,9.4,31,0.5,1.6,10.88,213,0
68.5,9.4,30.93,0.5,2,11.9,119,0
71.5,7.1,15.26,1,6.5,12.51,174,0
73.9,7.2,13.39,1,6.8,13.16,147,0
76.6,7.1,12.07,0.9,7.2,13.22,155,0
76.2,7.6,12.07,1,7.2,13.37,144,0
75,8,12.6,0.9,7.1,12.82,150,0
74.3,7.7,17.66,0.9,6.1,12.94,139,0
75.9,7.3,17.66,0.8,6.1,12.83,168,0
77.3,7.3,20.77,0.7,5.7,12.85,183,0
76.4,7.2,23.45,0.7,5,13.05,170,0
74.2,7.4,24.6,0.7,4.6,12.74,196,0
73.3,7.4,24.71,0.6,4.7,12.54,192,0
74.9,7.7,24.93,0.7,4.6,12.33,138,0
74.2,7.3,25.78,0.7,4.2,12.79,170,0
75.4,6.9,26.39,0.6,4,13.36,198,0
77.9,6.5,24.37,0.6,4.7,13.72,183,0
74.2,6.5,23.68,0.6,4.7,14.59,183,0
74.2,7,24.26,0.7,4.6,15.45,177,0
72.2,7.4,25.25,0.6,4.3,15.86,155,0
73.2,7.5,24.93,0.7,4.4,15.36,170,0
74.1,7.3,25.25,0.7,4.3,14.96,199,0
74.1,7.4,25.88,0.7,4,13.2,199,0
72.6,8.2,27.5,0.7,3.6,12.88,216,0
70.7,8.3,28.17,0.7,3.3,12.84,203,0
71.3,7.5,26.77,0.6,3.7,12.95,190,0
68.5,8.1,28.17,0.7,3,12.26,212,0
65.6,8.4,26.96,0.7,3.7,11.27,149,0
62.7,9.5,28.48,0.6,3.5,11.33,148,0
61.4,10,30.45,0.7,2.3,10.99,198,0
61,8.7,30.8,0.7,1.5,10.73,185,0
60.6,8.5,30.52,0.7,2,9.97,210,0
60.2,8.7,30.03,0.6,2.6,8.95,163,0
61,9.2,30.12,0.5,3,8.7,152,0
60.5,9.6,30.68,0.5,2.9,9.11,150,0
61.4,9.3,30.98,0.4,2.5,9.25,102,0
66.9,9.1,30.17,0.4,3.6,8.79,175,0
69.3,8.8,29.43,0.4,3.6,8.61,157,0
65.2,9.1,30.49,0.5,2.5,10.53,208,0
69.3,5.9,6.49,1.3,7.9,11.46,170,0
69.6,7.5,12.6,1.1,6.9,12.14,191,0
70.8,7.3,14.45,1,6.5,12.42,179,0
73.5,7.7,13.92,0.8,7.1,12.42,171,0
72.5,7.8,16.59,0.8,6.5,12.34,169,0
71.8,8.2,18.45,0.8,6.1,12.15,164,0
73.4,8.5,22.49,0.8,5.5,11.95,193,0
75,8.1,24.15,0.7,5,12.45,195,0
76.6,8,24.15,0.7,5.1,12.31,167,0
76.8,7.5,23.68,0.7,5.1,12.26,194,0
73.4,7.2,23.68,0.7,4.9,11.79,166,0
73.5,7,22.49,0.7,5.2,11.51,157,0
74.3,7.7,23.68,0.7,5.1,11.94,145,0
72.1,7.3,24.6,0.7,4.7,11.66,166,0
75.7,6.9,24.49,0.7,4.7,11.85,194,0
75.7,6.3,23.45,0.7,4.9,13.02,156,0
73.1,6.6,22.73,0.7,5,14.1,182,0
71.9,7,23.91,0.7,4.8,15.36,180,0
71.2,7.8,25.36,0.7,4.4,15.79,172,0
70.9,8.1,26.68,0.6,4.1,14.84,184,0
72.3,7.9,27.41,0.6,3.8,13.67,202,0
72.1,7.2,27.23,0.6,3.8,13.1,167,0
71.6,7.9,28.17,0.6,3.6,12.51,198,0
70.9,8,28.09,0.6,3.5,12.05,197,0
70.2,7.4,27.05,0.7,3.7,12.12,152,0
68.7,7.7,28.09,0.6,3.3,12.09,203,0
65.9,8.8,29.18,0.6,3,12.03,141,0
65.4,9.1,29.88,0.6,2.8,11.54,78,0
64,9.1,29.37,0.6,3.1,10.82,168,0
62.3,9.1,29.88,0.6,2.9,10.07,215,0
61.9,8.1,30.21,0.5,2.7,9.08,209,0
61.5,8.5,30.03,0.5,3,8.29,164,0
62.4,8.6,30.3,0.5,2.8,8.4,206,0
64.4,9.1,30.55,0.5,3,9.01,200,0
62.7,9.3,30.88,0.4,2.7,9.42,189,0
59.4,8.8,30.38,0.5,2.8,8.98,119,0
59.8,8.5,28.32,0.5,3.7,7.4,233,0
62.7,8.3,27.76,0.5,3.8,8.09,176,0
66.2,6,4.45,1.4,8.2,11.39,132,0
64.2,7.3,5.64,1.3,8,11.28,145,0
66.5,8,11.81,1.1,7.1,11.36,131,0
68.2,8.4,14.19,0.9,7,11.28,158,0
68.8,8.2,17.13,0.8,6.4,11.24,178,0
69.5,8.3,18.98,0.8,6.1,11.29,173,0
71.4,8.7,22.25,0.8,5.4,11.2,182,0
72.9,8.5,23.91,0.8,5,11.57,184,0
75.4,8.1,24.26,0.8,4.9,11.68,185,0
75.4,7.5,24.26,0.8,4.8,11.49,177,0
73,7.1,22.73,0.8,5,10.79,179,0
74.1,7.3,22.25,0.8,5.2,10.45,173,0
73.7,7.5,23.56,0.7,5.1,10.34,177,0
72.3,7.3,24.93,0.7,4.6,10.98,167,0
73.4,7,24.15,0.7,4.9,11.52,191,0
72.2,6.5,23.68,0.8,4.8,12.43,180,0
72.1,7.1,24.03,0.7,4.8,14.74,191,0
70.7,7.7,24.15,0.8,4.7,15.04,186,0
70,9.1,26.48,0.7,4.2,14.53,167,0
68.7,9,28.25,0.6,3.7,14.42,215,0
68.8,8.6,27.23,0.6,4.1,12.91,197,0
69.8,8.3,27.76,0.6,4,12.25,198,0
72.1,8.7,28.98,0.6,3.7,11.67,179,0
71.4,8,28.01,0.6,3.7,11.52,207,0
71,6.9,25.99,0.7,4.1,11.71,171,0
67.6,7.8,28.55,0.7,3.1,11.92,107,0
66.1,9.4,29.05,0.6,3.3,11.49,173,0
67.2,10.1,30.08,0.6,2.9,10.96,143,0
66.7,9.6,28.01,0.7,3.4,10.66,161,0
64.9,9.5,29.49,0.6,3,10.4,175,0
64.5,8.6,29.93,0.6,2.9,9.9,164,0
65.4,9,30.08,0.5,3.2,8.97,187,0
64.9,8.1,28.48,0.5,3.8,8.25,184,0
63.2,8,28.91,0.5,3.6,8.81,157,0
59,9,30.03,0.6,3,8.99,144,0
55.5,8.9,30.21,0.6,2.7,8.89,160,0
54.2,8.3,30.03,0.5,2.8,8.31,197,0
57.8,8.5,28.09,0.5,3.8,7.69,183,0
64.7,8.1,9.52,1.2,7.3,10.91,160,0
65.7,9.1,12.86,1,7,10.41,156,0
66.3,8.9,15.79,0.9,6.6,10.1,185,0
66.9,8.5,18.19,0.9,6.1,10.28,156,0
67.9,8.4,19.5,0.9,5.7,10.31,180,0
70.9,8.4,21.52,0.9,5.4,10.4,148,0
74.9,8,23.45,0.9,4.9,10.93,184,0
75.3,7.7,23.45,0.9,4.9,11.26,172,0
73.9,7.2,22.97,0.9,4.7,11.19,124,0
73.4,7.8,23.33,0.8,4.9,10.01,170,0
74.3,8.2,24.26,0.8,4.8,8.94,191,0
72.4,8.2,24.93,0.8,4.7,9.87,174,0
73.6,7.8,24.03,0.7,5.1,10.7,180,0
71,7.5,24.15,0.8,4.8,12.69,170,0
70.8,7.3,23.45,0.9,4.8,13.81,188,0
69.4,7.2,23.8,0.9,4.6,15,183,0
67.6,9,25.88,0.8,4.3,14.71,166,0
67.8,9.7,27.84,0.7,4.1,12.95,208,0
66.5,9.2,28.4,0.6,3.8,12.2,181,0
